Gaspar_code,Family,Genus,Species,Sizec,Size,Mobility,Activity,Schooling,Position,Diet_Mouillot_2014,Diet_Parravicini_2020
12296,Chaetodontidae,Chaetodon,paucifasciatus,14,2,1,1,NA,NA,IS,Corallivores
6606,Chaetodontidae,Chaetodon,pelewensis,12.5,2,1,1,2,1,IS,Corallivores
6613,Chaetodontidae,Chaetodon,plebeius,15,3,1,1,2,1,IS,Corallivores
5571,Chaetodontidae,Chaetodon,punctatofasciatus,12,2,1,1,2,1,IS,Corallivores
65167,Pseudochromidae,Pictichromis,dinar,4.2,1,1,1,1,1,IM,Microinvertivores
65168,Gobiidae,Kelloggella,disalvoi,2.34,1,1,1,1,1,OM,Microinvertivores
6517,Pomacentridae,Abudefduf,bengalensis,17,3,1,1,4,2,PK,Planktivores
65196,Gobiidae,Amblyeleotris,neglecta,3.4,1,1,1,1,1,IM,Microinvertivores
65197,Gobiidae,Gnatholepis,yoshinoi,3.13,1,1,1,1,1,OM,Microinvertivores
6520,Gobiidae,Amblyeleotris,japonica,7.4,2,1,1,1,1,IM,Microinvertivores
65201,Mullidae,Parupeneus,angulatus,14.25,2,2,1,4,1,IM,Crustacivores
65202,Mullidae,Parupeneus,minys,10.65,2,2,1,3,1,IM,Microinvertivores
65203,Mullidae,Parupeneus,nansen,13.9,2,2,1,3,1,IM,Microinvertivores
65204,Mullidae,Parupeneus,fraserorum,22.3,3,2,1,3,1,IM,Crustacivores
65205,Mullidae,Parupeneus,seychellensis,23,3,2,1,3,1,IM,Crustacivores
6521,Gobiidae,Amblygobius,linki,4.4,1,1,1,1,1,OM,Microinvertivores
6522,Pomacentridae,Amphiprion,frenatus,14,2,1,1,3,1,PK,Planktivores
6523,Pomacentridae,Amphiprion,sandaracinos,14,2,1,1,3,1,PK,Planktivores
6524,Apogonidae,Apogon,endekataenia,14,2,1,3,4,2,PK,
6525,Pomacanthidae,Apolemichthys,trimaculatus,26,3,1,1,3,1,IS,sessile invertivores
6526,Tetraodontidae,Arothron,stellatus,120,6,2,1,1,1,IM,Macroinvertivores
5572,Chaetodontidae,Chaetodon,quadrimaculatus,16,3,1,1,2,1,IS,Corallivores
5573,Chaetodontidae,Chaetodon,rafflesii,18,3,1,1,2,1,IS,Corallivores
6529,Oplegnathidae,Oplegnathus,robinsoni,60,5,2,2,3,1,OM,
6531,Sparidae,Acanthopagrus,schlegelii schlegelii,50,4,3,2,NA,1,IM,
6532,Oplegnathidae,Oplegnathus,fasciatus,80,5,2,2,3,1,IM,
6534,Sebastidae,Sebastes,schlegelii,65,5,3,NA,NA,1,IM,
6537,Kyphosidae,Girella,punctata,50,5,3,1,4,1,HM,
6538,Oplegnathidae,Oplegnathus,punctatus,86,6,2,2,3,1,IM,
6541,Tetraodontidae,Canthigaster,bennetti,10,2,1,1,3,1,OM,sessile invertivores
6542,Tetraodontidae,Canthigaster,compressa,12,2,1,1,1,1,OM,Herbivores Microvores Detritivores
6543,Tetraodontidae,Canthigaster,janthinoptera,9,2,1,1,1,1,OM,sessile invertivores
6544,Tetraodontidae,Canthigaster,valentini,11,2,1,1,2,1,OM,sessile invertivores
6545,Tetraodontidae,Canthigaster,leoparda,7.5,2,1,1,2,1,OM,sessile invertivores
6548,Pomacanthidae,Centropyge,tibicen,19,3,1,1,2,1,HD,sessile invertivores
6549,Pomacanthidae,Centropyge,multispinis,14,2,1,1,2,1,HD,sessile invertivores
6631,Chaetodontidae,Chaetodon,rainfordi,15,3,1,1,2,1,OM,Corallivores
6551,Pomacentridae,Chromis,analis,17,3,1,1,4,2,PK,Planktivores
6552,Diodontidae,Diodon,liturosus,65,5,2,2,1,1,IM,Macroinvertivores
6553,Pomacentridae,Dischistodus,chrysopoecilus,15,3,1,1,3,1,HD,Planktivores
6554,Ostraciidae,Lactoria,diaphana,34,4,2,2,1,1,OM,sessile invertivores
6555,Ostraciidae,Ostracion,cubicus,45,4,2,1,1,1,IS,Herbivores Microvores Detritivores
6556,Ostraciidae,Ostracion,meleagris,25,3,2,1,1,1,IS,sessile invertivores
6559,Monacanthidae,Oxymonacanthus,longirostris,12,2,1,1,2,1,IS,Corallivores
6560,Monacanthidae,Paraluteres,prionurus,11,2,1,1,2,1,IM,sessile invertivores
6561,Pinguipedidae,Parapercis,clathrata,24,3,2,1,1,1,FC,Crustacivores
6562,Pinguipedidae,Parapercis,cylindrica,23,3,2,1,1,1,IM,Microinvertivores
6564,Pomacanthidae,Pomacanthus,sexstriatus,46,4,1,1,1,1,IS,sessile invertivores
6567,Serranidae,Pseudanthias,huchtii,12,2,1,1,3,2,PK,Crustacivores
6568,Serranidae,Pseudanthias,squamipinnis,15,3,1,1,5,2,PK,Crustacivores
6569,Serranidae,Pseudanthias,pleurotaenia,20,3,1,1,5,2,PK,Crustacivores
6571,Serranidae,Pseudanthias,randalli,7,2,1,1,3,2,PK,Crustacivores
6572,Pomacanthidae,Pygoplites,diacanthus,25,3,1,1,1,1,IS,sessile invertivores
6573,Holocentridae,Sargocentron,ittodai,20,3,2,3,1,2,IM,Crustacivores
7393,Serranidae,Epinephelus,irroratus,27.7,3,2,2,1,1,FC,Crustacivores
6575,Gobiidae,Valenciennea,strigata,18,3,1,1,2,1,IM,Planktivores
6577,Ostraciidae,Ostracion,solorensis,12,3,2,1,1,1,IM,sessile invertivores
6578,Tetraodontidae,Canthigaster,solandri,11.5,2,1,1,1,1,OM,Herbivores Microvores Detritivores
6579,Muraenidae,Gymnothorax,richardsonii,32,4,1,3,1,1,IM,Crustacivores
6580,Labridae,Bodianus,bilunulatus,55,5,2,1,1,1,IM,Macroinvertivores
6581,Terapontidae,Rhynchopelates,oxyrhynchus,25,3,3,NA,NA,NA,IM,
6582,Holocentridae,Neoniphon,opercularis,35,4,2,3,3,2,PK,Crustacivores
6586,Cheilodactylidae,Goniistius,zonatus,45,4,3,2,1,1,IM,
6587,Labridae,Thalassoma,cupido,20,3,2,1,3,1,IM,Microinvertivores
6592,Sparidae,Lithognathus,aureti,100,6,2,1,4,2,IM,Macroinvertivores
6594,Tetraodontidae,Arothron,reticularis,45,4,2,1,1,1,IM,Macroinvertivores
6597,Labridae,Choerodon,jordani,17,3,2,1,1,1,IM,Microinvertivores
6599,Pomacentridae,Chromis,leucura,7,2,1,1,4,2,PK,Planktivores
6601,Pomacentridae,Chrysiptera,starcki,7,2,1,1,3,1,OM,Planktivores
6602,Pomacentridae,Chrysiptera,tricincta,6,1,1,1,2,1,OM,Planktivores
6603,Serranidae,Diploprion,bifasciatum,25,3,1,1,1,2,IM,Crustacivores
6604,Cirrhitidae,Cirrhitichthys,aprinus,12.5,2,1,1,1,1,IM,Microinvertivores
6605,Apogonidae,Apogon,fasciatus,10.3,2,1,3,4,2,PK,
5574,Chaetodontidae,Chaetodon,reticulatus,18,3,1,1,2,2,IS,Corallivores
6608,Pomacentridae,Dischistodus,prosopotaenia,17,3,1,1,3,1,HD,Planktivores
6610,Tetraodontidae,Chelonodon,patoca,38,4,3,NA,NA,1,IM,Macroinvertivores
6611,Monacanthidae,Thamnaconus,modestus,36,4,3,1,4,3,PK,Corallivores
6612,Pomacanthidae,Genicanthus,lamarck,25,3,1,1,3,2,PK,sessile invertivores
10191,Chaetodontidae,Chaetodon,robustus,14.5,2,1,1,2,2,IM,Corallivores
6614,Labridae,Halichoeres,miniatus,12,2,2,1,1,1,IM,Microinvertivores
6615,Labridae,Choerodon,monostigma,25,3,2,1,1,1,IM,Microinvertivores
6616,Ptereleotridae,Nemateleotris,decora,9,2,1,1,2,2,PK,Planktivores
6619,Pomacentridae,Parma,polylepis,21,3,1,1,1,1,HD,Planktivores
6620,Pomacentridae,Pomacentrus,lepidogenys,9,2,1,1,3,1,PK,Planktivores
6621,Pomacentridae,Pomacentrus,nigromarginatus,8,2,1,1,1,1,OM,Planktivores
6622,Labridae,Stethojulis,trilineata,15,3,2,1,3,1,IM,Microinvertivores
6623,Kyphosidae,Labracoglossa,argenteiventris,20,3,3,1,5,3,PK,
6625,Holocentridae,Sargocentron,rubrum,32,4,2,3,1,2,IM,Crustacivores
6626,Mullidae,Parupeneus,spilurus,36,4,2,1,3,1,IM,Crustacivores
6627,Pseudochromidae,Pseudochromis,fuscus,10,2,1,1,1,1,IM,Microinvertivores
6628,Haemulidae,Plectorhinchus,diagrammus,40,4,2,1,1,1,IM,Microinvertivores
6629,Ptereleotridae,Nemateleotris,magnifica,9,2,1,1,2,2,PK,Planktivores
6630,Pomacentridae,Abudefduf,vaigiensis,20,3,1,1,4,2,PK,Planktivores
12536,Chaetodontidae,Chaetodon,sanctaehelenae,18,3,1,1,2,2,IM,Microinvertivores
6632,Pomacentridae,Premnas,biaculeatus,17,3,1,1,3,1,PK,Planktivores
6633,Labridae,Stethojulis,interrupta,13,2,2,1,3,1,IM,Microinvertivores
3605,Chaetodontidae,Chaetodon,sedentarius,15,3,1,1,2,2,IM,Microinvertivores
6635,Monacanthidae,Cantherhines,pardalis,25,3,2,1,1,1,OM,sessile invertivores
6634,Chaetodontidae,Chaetodon,selene,16,3,1,1,2,1,IM,Corallivores
6638,Bothidae,Grammatobothus,polyophthalmus,21,3,2,NA,NA,NA,IM,Crustacivores
6647,Pomacanthidae,Centropyge,nox,10,2,1,1,2,1,HD,sessile invertivores
5575,Chaetodontidae,Chaetodon,semeion,26,3,1,1,2,1,IM,Corallivores
6649,Sphyraenidae,Sphyraena,helleri,80,5,3,3,4,3,FC,
6650,Chaetodontidae,Chelmon,marginalis,18,3,1,1,2,1,IM,Microinvertivores
6651,Chaetodontidae,Chelmon,muelleri,20.5,3,1,1,2,1,IM,Microinvertivores
6652,Pomacentridae,Abudefduf,abdominalis,30,4,1,1,4,2,PK,Planktivores
6653,Scorpaenidae,Scorpaenopsis,cacopsis,51,5,1,3,1,1,FC,Piscivores
6654,Congridae,Conger,cinereus,130,6,2,3,1,1,FC,Crustacivores
6655,Pomacentridae,Acanthochromis,polyacanthus,14,2,1,1,4,1,OM,Planktivores
6656,Pomacentridae,Chromis,chrysura,14,2,1,1,4,2,PK,Planktivores
6657,Labridae,Coris,dorsomacula,20,3,2,1,1,1,IM,Macroinvertivores
6659,Syngnathidae,Corythoichthys,amplexus,10,2,1,1,2,1,IM,Microinvertivores
16,Serranidae,Epinephelus,itajara,250,6,2,3,1,1,IM,Piscivores
8196,Serranidae,Epinephelus,labriformis,60,5,2,3,1,1,FC,Crustacivores
6662,Muraenidae,Gymnothorax,eurostus,60,5,1,3,1,1,FC,Crustacivores
6663,Labridae,Halichoeres,nebulosus,12,2,2,1,3,1,IM,Macroinvertivores
6664,Labridae,Halichoeres,ornatissimus,18,3,2,1,1,1,IM,Microinvertivores
12300,Chaetodontidae,Chaetodon,semilarvatus,23,3,1,1,2,1,IM,Corallivores
12648,Chaetodontidae,Chaetodon,smithi,17,3,1,1,4,2,PK,Corallivores
6667,Pomacanthidae,Centropyge,ferrugata,10,2,1,1,2,1,HD,sessile invertivores
6668,Tetraodontidae,Canthigaster,rivulata,18,3,1,1,1,1,OM,sessile invertivores
6669,Apogonidae,Cheilodipterus,arabicus,18,3,1,3,3,2,FC,Crustacivores
6670,Pinguipedidae,Parapercis,millepunctata,18,3,2,1,1,1,IM,Crustacivores
6671,Gobiidae,Amblyeleotris,guttata,11,2,1,1,1,1,IM,Microinvertivores
6672,Monacanthidae,Amanses,scopas,20,3,2,1,1,1,IM,Corallivores
6674,Pinguipedidae,Parapercis,tetracantha,26,3,2,1,1,1,IM,Crustacivores
6675,Gobiidae,Amblygobius,albimaculatus,18,3,1,1,2,1,OM,Microinvertivores
6919,Pomacentridae,Chrysiptera,hemicyanea,7,2,1,1,3,1,OM,Planktivores
6920,Pomacentridae,Pomacentrus,alexanderae,9,2,1,1,5,2,PK,Planktivores
6922,Pomacentridae,Neoglyphidodon,thoracotaeniatus,11,2,1,1,3,1,OM,Planktivores
6923,Pomacentridae,Pomachromis,richardsoni,6,1,1,1,4,2,PK,Planktivores
6925,Labridae,Bodianus,oxycephalus,29,3,2,1,1,1,IM,Macroinvertivores
6926,Labridae,Choerodon,robustus,35,4,2,1,1,1,IM,Macroinvertivores
6927,Pomacentridae,Chromis,ovatiformis,10,2,1,1,4,2,PK,
6929,Labridae,Halichoeres,melanochir,18,3,2,1,1,1,IM,Macroinvertivores
6930,Labridae,Halichoeres,tenuispinis,13.6,2,2,1,3,1,IM,Microinvertivores
6931,Acanthuridae,Naso,maculatus,60,5,3,1,3,2,PK,Herbivores Microvores Detritivores
6932,Acanthuridae,Naso,thynnoides,40,4,3,1,4,3,PK,Herbivores Microvores Detritivores
6933,Acanthuridae,Naso,minor,30,3,3,1,5,3,PK,Herbivores Microvores Detritivores
6934,Serranidae,Pseudanthias,pascalus,20,3,1,1,5,2,PK,Crustacivores
6940,Haemulidae,Plectorhinchus,lineatus,72,5,2,1,3,1,IM,Macroinvertivores
6944,Balistidae,Xanthichthys,lineopunctatus,30,4,3,1,4,2,PK,Planktivores
6945,Serranidae,Pseudanthias,cichlops,9.5,2,1,1,5,2,PK,Crustacivores
71,Carangidae,Caranx,hippos,124,6,3,1,5,3,FC,Piscivores
7183,Labridae,Coris,picta,25,3,2,1,4,1,IM,Macroinvertivores
7184,Anomalopidae,Anomalops,katoptron,35,4,2,3,3,2,PK,
7185,Anomalopidae,Photoblepharon,palpebratum,12,2,2,3,3,2,PK,
7186,Dentatherinidae,Dentatherina,merceri,5,1,3,NA,4,3,PK,
7187,Tetraodontidae,Arothron,manilensis,31,4,2,1,1,1,IM,Macroinvertivores
7188,Tetraodontidae,Arothron,immaculatus,30,4,2,1,1,1,IM,Microinvertivores
7190,Syngnathidae,Siokunichthys,herrei,7.6,2,1,1,1,1,IM,Microinvertivores
7191,Syngnathidae,Siokunichthys,breviceps,15,2,1,1,1,1,IM,Microinvertivores
7192,Syngnathidae,Siokunichthys,nigrolineatus,8,2,1,1,3,1,IM,Microinvertivores
7193,Syngnathidae,Siokunichthys,southwelli,4.3,1,1,1,1,1,IM,Microinvertivores
7194,Syngnathidae,Siokunichthys,bentuviai,6.1,1,1,1,1,1,IM,Microinvertivores
7195,Gobiidae,Amblyeleotris,steinitzi,13,2,1,1,1,1,IM,Microinvertivores
7196,Gobiidae,Amblyeleotris,wheeleri,10,2,1,1,1,1,IM,Microinvertivores
7197,Gobiidae,Amblygobius,decussatus,9.5,2,1,1,1,1,OM,Microinvertivores
7198,Gobiidae,Amblygobius,phalaena,15,3,1,1,2,1,OM,Microinvertivores
7199,Gobiidae,Amblygobius,sphynx,18,3,1,1,2,1,OM,Microinvertivores
72,Gobiidae,Gobius,niger,18,3,1,1,1,1,IM,Microinvertivores
7200,Gobiidae,Asterropteryx,semipunctata,4,1,1,1,3,1,OM,Herbivores Microvores Detritivores
7201,Gobiidae,Bathygobius,fuscus,12,2,1,1,1,1,IM,Microinvertivores
7202,Gobiidae,Bathygobius,cocosensis,10,2,1,1,1,1,IM,Microinvertivores
7203,Gobiidae,Bryaninops,amplus,4.6,1,1,1,1,1,PK,Microinvertivores
7204,Gobiidae,Bryaninops,erythrops,2.3,1,1,1,1,1,PK,
7205,Gobiidae,Bryaninops,natans,2.5,1,1,1,3,1,PK,
7206,Gobiidae,Callogobius,maculipinnis,6.8,1,1,1,1,1,IM,Microinvertivores
7207,Gobiidae,Callogobius,okinawae,5,1,1,1,1,1,IM,Microinvertivores
7208,Gobiidae,Cryptocentrus,cinctus,10,2,1,1,2,1,OM,Microinvertivores
7209,Gobiidae,Cryptocentrus,strigilliceps,10,2,1,1,1,1,OM,Microinvertivores
7210,Gobiidae,Ctenogobiops,pomastictus,8,2,1,1,1,1,IM,Microinvertivores
7211,Gobiidae,Ctenogobiops,tangaroai,6,1,1,1,1,1,IM,Microinvertivores
7212,Gobiidae,Discordipinna,griessingeri,3,1,1,1,1,1,OM,
7213,Gobiidae,Eviota,bifasciata,3.5,1,1,1,3,1,IM,Microinvertivores
7214,Gobiidae,Eviota,nigriventris,3,1,1,1,3,1,IM,
7215,Gobiidae,Fusigobius,neophytus,7.5,2,1,1,1,1,IM,Microinvertivores
7216,Gobiidae,Gobiodon,histrio,3.5,1,1,1,1,1,IS,Planktivores
7217,Gobiidae,Gobiodon,okinawae,3.5,1,1,1,2,1,IS,Planktivores
7218,Gobiidae,Oplopomus,oplopomus,10,2,1,1,1,1,OM,Microinvertivores
7219,Gobiidae,Paragobiodon,echinocephalus,4,1,1,1,1,1,IS,Microinvertivores
7220,Gobiidae,Paragobiodon,xanthosomus,4,1,1,1,1,1,IS,
7221,Gobiidae,Priolepis,cinctus,7,1,1,1,1,1,OM,
7222,Gobiidae,Trimma,okinawae,3.5,1,1,1,3,1,PK,Microinvertivores
7223,Gobiidae,Trimma,striata,3,1,1,1,3,1,PK,
7224,Gobiidae,Valenciennea,helsdingenii,25,3,1,1,2,1,IM,Microinvertivores
7225,Gobiidae,Valenciennea,longipinnis,18,3,1,1,2,1,IM,Microinvertivores
7226,Gobiidae,Valenciennea,muralis,16,3,1,1,2,1,IM,Microinvertivores
7227,Gobiidae,Valenciennea,sexguttata,14,2,1,1,2,1,IM,Planktivores
7228,Gobiidae,Yongeichthys,nebulosus,18,3,1,1,1,1,IM,
7229,Gobiidae,Amblyeleotris,fasciata,8,2,1,1,2,1,IM,Microinvertivores
7230,Gobiidae,Amblyeleotris,fontanesii,25,3,1,1,1,1,IM,Microinvertivores
7231,Gobiidae,Amblyeleotris,periophthalma,11,2,1,1,1,1,IM,Microinvertivores
7232,Gobiidae,Amblyeleotris,randalli,12,2,1,1,1,1,IM,Microinvertivores
7233,Gobiidae,Cryptocentroides,insignis,8.6,2,1,1,1,1,IM,Microinvertivores
7236,Gobiidae,Cryptocentrus,singapurensis,8.2,2,1,1,1,1,OM,
7237,Gobiidae,Ctenogobiops,aurocingulus,8,2,1,1,1,1,IM,Microinvertivores
7238,Gobiidae,Ctenogobiops,feroculus,8,2,1,1,2,1,IM,Microinvertivores
7239,Gobiidae,Lotilia,graciliosa,4.5,1,1,1,1,1,OM,Microinvertivores
7240,Gobiidae,Mahidolia,mystacina,8,2,1,1,1,1,OM,Microinvertivores
7241,Gobiidae,Vanderhorstia,ambanoro,13,2,1,1,1,1,OM,Microinvertivores
7242,Gobiidae,Amblygobius,hectori,8.5,2,1,1,1,1,OM,
7243,Gobiidae,Amblygobius,nocturnus,10,2,1,1,2,1,OM,Microinvertivores
7245,Gobiidae,Signigobius,biocellatus,10,2,1,1,2,1,OM,Microinvertivores
7246,Gobiidae,Valenciennea,puellaris,20,3,1,1,2,1,IM,Microinvertivores
7247,Gobiidae,Asterropteryx,ensifera,3,1,1,1,3,1,OM,
7248,Gobiidae,Austrolethops,wardi,6,1,1,1,1,1,HD,Microinvertivores
7249,Gobiidae,Bathygobius,cotticeps,11,2,1,1,1,1,IM,Microinvertivores
7250,Gobiidae,Bryaninops,ridens,1.6,1,1,1,1,1,PK,
7251,Gobiidae,Bryaninops,yongei,3.5,1,1,1,2,1,PK,Microinvertivores
7252,Gobiidae,Cabillus,tongarevae,2.7,1,1,1,1,1,IM,
7253,Gobiidae,Callogobius,bauchotae,3.3,1,1,1,1,1,IM,Microinvertivores
7254,Gobiidae,Callogobius,centrolepis,4,1,1,1,1,1,IM,Microinvertivores
7255,Gobiidae,Callogobius,hasseltii,7.3,2,1,1,1,1,IM,Planktivores
7256,Gobiidae,Callogobius,plumatus,3.9,1,1,1,1,1,IM,Microinvertivores
7257,Gobiidae,Callogobius,sclateri,5,1,1,1,1,1,IM,Microinvertivores
7258,Gobiidae,Eviota,afelei,1.8,1,1,1,1,1,IM,
7259,Gobiidae,Eviota,albolineata,3,1,1,1,3,1,IM,Microinvertivores
7260,Gobiidae,Eviota,cometa,2.5,1,1,1,1,1,IM,
7261,Gobiidae,Eviota,distigma,2,1,1,1,1,1,IM,
7262,Gobiidae,Eviota,fasciola,2.5,1,1,1,1,1,IM,
7263,Gobiidae,Eviota,herrei,1.4,1,1,1,1,1,IM,
7264,Gobiidae,Eviota,infulata,2.5,1,1,1,1,1,IM,
7265,Gobiidae,Eviota,lachdeberei,2.1,1,1,1,3,1,IM,
7266,Gobiidae,Eviota,latifasciata,1.5,1,1,1,1,1,IM,
7267,Gobiidae,Eviota,melasma,3,1,1,1,1,1,IM,
7268,Gobiidae,Eviota,nebulosa,1.9,1,1,1,1,1,IM,
7269,Gobiidae,Eviota,pellucida,3,1,1,1,3,1,IM,
7270,Gobiidae,Eviota,prasina,3.1,1,1,1,1,1,IM,Microinvertivores
7271,Gobiidae,Eviota,prasites,3,1,1,1,3,1,IM,
7272,Gobiidae,Eviota,punctulata,1.6,1,1,1,1,1,IM,
7273,Gobiidae,Eviota,queenslandica,2.4,1,1,1,3,1,IM,
7274,Gobiidae,Eviota,saipanensis,2.6,1,1,1,1,1,IM,
7275,Gobiidae,Eviota,sebreei,2.5,1,1,1,3,1,IM,
7276,Gobiidae,Eviota,sigillata,3,1,1,1,3,1,IM,
7282,Gobiidae,Bryaninops,tigris,5.5,1,1,1,3,1,PK,
7283,Muraenidae,Uropterygius,concolor,50,4,1,3,1,1,IM,Crustacivores
7284,Muraenidae,Gymnothorax,melatremus,26,4,1,3,1,1,IM,Crustacivores
7285,Muraenidae,Gymnothorax,monochrous,80,5,1,3,1,1,FC,Crustacivores
7286,Muraenidae,Uropterygius,fuscoguttatus,30,4,1,3,1,1,IM,Crustacivores
7287,Muraenidae,Uropterygius,xanthopterus,62,5,1,3,1,1,IM,Crustacivores
7288,Ophichthidae,Scolecenchelys,gymnota,38,4,1,3,1,1,IM,Crustacivores
7289,Ophichthidae,Scolecenchelys,macroptera,25,3,1,3,1,1,IM,Crustacivores
7290,Ophichthidae,Muraenichthys,schultzei,24,3,1,3,1,1,IM,Crustacivores
7291,Ophichthidae,Ophichthus,cephalozona,100,6,1,3,1,1,IM,Crustacivores
7292,Synodontidae,Synodus,binotatus,18,3,2,2,1,1,FC,Piscivores
7293,Antennariidae,Antennarius,commerson,38,4,1,NA,NA,NA,FC,
7294,Antennariidae,Antennarius,dorehensis,14,2,1,3,1,1,FC,
7295,Antennariidae,Antennarius,randalli,8,2,1,3,1,1,FC,
7296,Antennariidae,Antennarius,rosaceus,5.8,1,1,3,1,1,FC,
7297,Ophidiidae,Brotula,multibarbata,65,6,1,3,1,1,FC,Crustacivores
7299,Bythitidae,Brosmophyciops,pautzkei,7,2,1,3,1,1,IM,
7300,Bythitidae,Dinematichthys,iluocoeteoides,12,2,1,3,1,1,IM,Microinvertivores
7301,Haemulidae,Pomadasys,striatus,22,3,2,2,4,2,IM,Microinvertivores
7302,Atherinidae,Atherion,elymus,5,1,3,1,4,3,PK,Planktivores
7303,Atherinidae,Stenatherina,panatela,11,2,3,1,4,3,PK,Planktivores
7305,Holocentridae,Myripristis,hexagona,30,4,2,3,3,2,PK,Crustacivores
7306,Holocentridae,Myripristis,kuntee,26,3,2,3,3,2,PK,Planktivores
7308,Holocentridae,Myripristis,pralinia,20,3,2,3,1,2,PK,Crustacivores
7309,Holocentridae,Myripristis,violacea,35,4,2,3,3,2,PK,Crustacivores
7310,Holocentridae,Neoniphon,argenteus,24,3,2,3,3,2,PK,Crustacivores
7311,Holocentridae,Sargocentron,tiereoides,17,3,2,3,1,2,IM,Crustacivores
7312,Solenostomidae,Solenostomus,paradoxus,12,2,2,1,2,1,IM,
7313,Scorpaenidae,Scorpaenodes,albaiensis,12,2,1,3,1,1,IM,Crustacivores
7314,Scorpaenidae,Scorpaenodes,scaber,12,2,1,3,1,1,IM,Crustacivores
7315,Serranidae,Grammistops,ocellatus,10.7,2,1,3,1,1,IM,Crustacivores
7316,Serranidae,Liopropoma,pallidum,6.4,1,1,3,1,1,FC,Crustacivores
7318,Serranidae,Liopropoma,susumi,9,2,1,3,1,1,FC,Crustacivores
7319,Serranidae,Plectropomus,oligacanthus,75,5,2,1,1,1,FC,Piscivores
7320,Serranidae,Pseudogramma,polyacanthum,8.6,2,1,3,1,1,IM,
7321,Serranidae,Pseudanthias,rubrizonatus,12,2,1,1,5,2,PK,Crustacivores
7322,Serranidae,Plectranthias,longimanus,3.5,1,1,3,1,1,IM,Microinvertivores
7323,Pseudochromidae,Pseudochromis,marshallensis,8,2,1,1,1,1,IM,Microinvertivores
7327,Balistidae,Balistes,capriscus,60,5,3,1,5,3,IM,Macroinvertivores
6468,Serranidae,Epinephelus,lanceolatus,270,6,2,2,1,1,FC,Piscivores
7330,Serranidae,Diplectrum,radiale,26,3,2,1,1,1,IM,Crustacivores
7350,Serranidae,Epinephelus,latifasciatus,137,6,2,2,1,1,FC,Piscivores
7352,Serranidae,Epinephelus,longispinis,55,5,2,2,1,1,FC,Crustacivores
6661,Serranidae,Epinephelus,macrospilos,51,4,2,2,1,1,FC,Crustacivores
5350,Serranidae,Epinephelus,maculatus,60.5,5,2,2,1,1,FC,Crustacivores
6439,Serranidae,Epinephelus,malabaricus,234,6,2,2,1,1,FC,Piscivores
6470,Serranidae,Epinephelus,marginatus,150,6,2,NA,NA,NA,IM,Piscivores
6471,Serranidae,Epinephelus,melanostigma,35,4,2,2,1,1,FC,Crustacivores
4923,Serranidae,Epinephelus,merra,31,4,2,2,1,1,FC,Crustacivores
7353,Serranidae,Epinephelus,miliaris,43,4,2,2,1,1,FC,Crustacivores
17,Serranidae,Epinephelus,morio,125,6,2,1,1,1,IM,Piscivores
7354,Serranidae,Epinephelus,multinotatus,100,6,2,2,1,1,FC,Crustacivores
1206,Serranidae,Epinephelus,mystacinus,160,6,2,NA,NA,NA,FC,
1207,Serranidae,Epinephelus,nigritus,230,6,2,1,1,1,IM,
9594,Serranidae,Epinephelus,niphobles,48,4,2,3,1,1,FC,
1208,Serranidae,Epinephelus,niveatus,122,6,2,1,1,1,IM,
6472,Serranidae,Epinephelus,ongus,40,4,2,2,1,1,FC,Crustacivores
7357,Serranidae,Epinephelus,poecilonotus,65,5,2,NA,NA,NA,FC,Piscivores
7358,Serranidae,Epinephelus,polylepis,61,5,2,2,1,1,FC,Crustacivores
6473,Serranidae,Epinephelus,polyphekadion,70,6,2,2,1,1,FC,Crustacivores
7359,Serranidae,Epinephelus,posteli,100,6,2,2,1,1,FC,Piscivores
6371,Serranidae,Epinephelus,quernus,122,6,2,2,1,1,FC,
6475,Serranidae,Epinephelus,quoyanus,40,4,2,2,1,1,FC,Crustacivores
7360,Serranidae,Epinephelus,radiatus,70,5,2,2,1,1,FC,Piscivores
7361,Serranidae,Epinephelus,retouti,50,4,2,2,1,1,FC,Crustacivores
6001,Serranidae,Epinephelus,rivulatus,39,4,2,2,1,1,FC,Crustacivores
6574,Serranidae,Epinephelus,septemfasciatus,155,6,2,2,1,1,FC,
4825,Serranidae,Epinephelus,sexfasciatus,40,4,2,2,1,1,FC,Crustacivores
7362,Serranidae,Epinephelus,socialis,52,5,2,2,1,1,FC,Crustacivores
5837,Serranidae,Epinephelus,spilotoceps,35,4,2,2,1,1,FC,Crustacivores
7364,Serranidae,Epinephelus,stoliczkae,38,4,2,NA,NA,NA,IM,Crustacivores
18,Serranidae,Epinephelus,striatus,122,6,2,1,1,1,IM,Piscivores
7372,Serranidae,Plectropomus,laevis,125,6,2,1,1,1,FC,Piscivores
7373,Serranidae,Plectropomus,punctatus,96,6,2,1,1,1,FC,Piscivores
7375,Serranidae,Triso,dermopterus,68,5,2,2,1,1,FC,Crustacivores
7366,Serranidae,Epinephelus,summana,52,5,2,2,1,1,FC,Crustacivores
7398,Synodontidae,Synodus,kaianus,30,3,2,2,1,1,FC,Piscivores
7399,Synodontidae,Synodus,ulae,30,3,2,2,1,1,FC,Piscivores
7430,Serranidae,Plectropomus,pessuliferus,120,6,2,1,1,1,FC,Piscivores
7446,Chlopsidae,Chilorhinus,platyrhynchus,17.8,3,1,3,1,1,IM,
