family,species,p4_m,p4_sd,p7_m,p7_sd,p2_m,p2_sd,p3_m,p3_sd,p8_m,p8_sd,p6_m,p6_sd,p1_m,p1_sd,p5_m,p5_sd,nentropy_m,nentropy_sd,sd_tot,trophic_guild_predicted,trophic_guild_predicted_text
Serranidae,Centropristis_ocyurus,0.251063784,0.111336001,0.728129474,0.116390721,2.39E-05,0.00021279,2.72E-04,0.00150136,0.005489287,0.011911227,0.001038646,0.005029637,3.09E-05,4.93E-04,0.013951944,0.019846247,0.838972929,0.035242907,0.162806927,7,crustacivore
Serranidae,Centropristis_striata,0.528901295,0.160388403,0.464186454,0.161303982,1.55E-05,1.99E-04,1.16E-04,7.38E-04,0.001148464,0.003142568,0.00279729,0.010530207,6.99E-06,9.57E-05,0.002827844,0.005336834,0.849907372,0.015485671,0.227800903,4,piscivore
Serranidae,Centropristis_fuscula,0.09932912,0.05882309,0.832712599,0.095304918,4.22E-05,3.15E-04,5.74E-04,0.002854767,0.018781172,0.034234246,4.12E-04,0.002409937,1.06E-04,0.00157178,0.048041836,0.057851413,0.832802146,0.078133149,0.130684659,7,crustacivore
Serranidae,Centropristis_rufus,0.146261438,0.077356112,0.810844373,0.094464871,3.32E-05,2.56E-04,4.25E-04,0.00218026,0.011704079,0.022656055,6.00E-04,0.003299636,6.58E-05,0.001037781,0.030066275,0.038181567,0.832877911,0.062616151,0.129982661,7,crustacivore
Serranidae,Cephalopholis_oligosticta,0.255373727,0.170477425,0.6891388,0.212477416,0.008676315,0.084174145,6.98E-04,0.006271196,0.016165177,0.056353445,0.001788123,0.015826224,4.12E-04,0.010108598,0.027748191,0.056970926,0.831423699,0.074528134,0.296829698,7,crustacivore
Serranidae,Serranus_accraensis,0.143535366,0.096827774,0.814309859,0.120207812,6.80E-05,5.66E-04,8.85E-04,0.010075513,0.011857573,0.026575476,0.001011055,0.009467498,1.23E-04,0.001772757,0.028210883,0.046812417,0.84440198,0.070794513,0.16406647,7,crustacivore
Serranidae,Serranus_cabrilla,0.326633502,0.164691577,0.659219541,0.169387993,1.28E-04,0.003790142,4.19E-04,0.005168662,0.003596235,0.014592623,0.002122548,0.010343168,2.97E-05,4.32E-04,0.007851373,0.015908413,0.84793278,0.034170098,0.237549739,7,crustacivore
Serranidae,Serranus_atricauda,0.351934259,0.171298481,0.635329426,0.175242394,1.19E-04,0.003368927,3.87E-04,0.00488064,0.003103128,0.01308404,0.002371707,0.011328983,2.61E-05,3.70E-04,0.006728922,0.013799624,0.848509071,0.031819262,0.246126677,7,crustacivore
Serranidae,Pseudanthias_charleneae,0.027812154,0.035589762,0.675918933,0.287889029,0.006066259,0.06727497,0.003661311,0.031881523,0.09570716,0.178080751,2.28E-04,0.002095474,0.004843891,0.049956259,0.185762015,0.233946573,0.836515205,0.099096978,0.422649794,7,crustacivore
Serranidae,Serranus_scriba,0.293132475,0.155769445,0.689431664,0.162730378,3.17E-04,0.01180404,5.52E-04,0.008217991,0.00474608,0.02188792,0.001958212,0.011158986,3.60E-05,5.37E-04,0.009825722,0.021053952,0.847020107,0.038843297,0.228033611,7,crustacivore
Serranidae,Serranus_hepatus,0.192679274,0.11777075,0.778562061,0.131082187,8.25E-05,0.00139581,5.76E-04,0.004834947,0.008068129,0.021216924,0.00107873,0.006161815,7.02E-05,0.001127333,0.018882648,0.033194188,0.844632402,0.056623866,0.180745857,7,crustacivore
Serranidae,Paralabrax_maculatofasciatus,0.468590997,0.192897755,0.522663555,0.195084993,4.77E-05,9.07E-04,1.97E-04,0.001574843,0.001429558,0.004065694,0.00370973,0.01605429,1.57E-05,2.14E-04,0.003345755,0.007788177,0.850611001,0.024616439,0.274965403,7,crustacivore
Serranidae,Zalanthias_kelloggi,0.070344953,0.060289828,0.831294771,0.13773228,1.15E-04,0.001064517,0.001260821,0.00898564,0.029917545,0.061711342,4.26E-04,0.003135249,3.41E-04,0.005219357,0.066300173,0.094306349,0.84434598,0.089632571,0.188217874,7,crustacivore
Serranidae,Paralabrax_humeralis,0.435228032,0.193931715,0.554358923,0.196688327,2.86E-04,0.00786128,3.36E-04,0.003273589,0.002026755,0.007815459,0.003322752,0.013889298,2.56E-05,3.36E-04,0.004416025,0.013462342,0.850391537,0.028739692,0.277134743,7,crustacivore
Serranidae,Paralabrax_nebulifer,0.506393037,0.201482783,0.484407638,0.203573474,2.95E-04,0.007888638,2.43E-04,0.00230323,0.001309698,0.005647271,0.004522977,0.018427615,1.70E-05,2.20E-04,0.002811906,0.009179954,0.85139146,0.02722956,0.287333944,4,piscivore
Serranidae,Pseudanthias_smithvanizi,0.049095891,0.054838025,0.693034222,0.274104173,0.006965705,0.073609975,0.003040084,0.027840497,0.0923155,0.169958934,2.12E-04,0.00151587,0.002756874,0.037302502,0.152580193,0.205794117,0.823046269,0.102992942,0.396187911,7,crustacivore
Serranidae,Paralabrax_auroguttatus,0.527803214,0.20258812,0.463149487,0.204478212,3.55E-04,0.008778923,2.08E-04,0.00168186,0.001091191,0.003555959,0.004970171,0.020726462,1.44E-05,2.17E-04,0.002408266,0.006599458,0.851894019,0.02703346,0.288823501,4,piscivore
Serranidae,Paralabrax_callaensis,0.289378644,0.161902535,0.692512231,0.16990779,4.37E-04,0.010982433,4.67E-04,0.003996791,0.004610944,0.012737887,0.001888998,0.010065994,5.47E-05,8.62E-04,0.010650294,0.023750726,0.847207811,0.041221343,0.236740561,7,crustacivore
Serranidae,Paralabrax_loro,0.314820066,0.168970999,0.669203417,0.175565722,4.23E-04,0.010686727,4.24E-04,0.003623096,0.003926004,0.011093968,0.002106894,0.010967797,4.67E-05,7.22E-04,0.009049205,0.02067939,0.847959478,0.037594186,0.245302633,7,crustacivore
Serranidae,Rainfordia_opercularis,0.103524406,0.09562194,0.753136862,0.228882012,0.010843729,0.090190838,0.001196634,0.006815202,0.04844983,0.118249588,8.20E-04,0.008805819,0.001265512,0.019384685,0.080763509,0.13310884,0.821064745,0.104372631,0.31916391,7,crustacivore
Serranidae,Paralabrax_albomaculatus,0.411107829,0.189826667,0.57797619,0.193266885,3.31E-04,0.007611162,3.01E-04,0.002541684,0.002185377,0.006651811,0.003095775,0.014452993,2.69E-05,4.01E-04,0.004975896,0.012384686,0.850017644,0.029026985,0.271767032,7,crustacivore
Serranidae,Pseudanthias_lori,0.071700069,0.084705706,0.747734372,0.253092136,0.008870251,0.081525349,0.003717588,0.039267944,0.060884327,0.134793265,4.79E-04,0.006899623,0.001907554,0.033339335,0.104706876,0.172104961,0.835643098,0.106162168,0.358284102,7,crustacivore
Serranidae,Paralabrax_dewegeri,0.354833172,0.178763168,0.631851712,0.183630879,3.36E-04,0.007809133,3.66E-04,0.003119332,0.00306729,0.008948892,0.002470657,0.01215973,3.66E-05,5.54E-04,0.007038503,0.016634837,0.848923815,0.033239987,0.257395123,7,crustacivore
Serranidae,Serranus_psittacinus,0.115483227,0.090114179,0.834245927,0.121298325,1.97E-04,0.002041224,8.68E-04,0.005651736,0.014805075,0.03582,8.58E-04,0.005271474,2.46E-04,0.002955659,0.033297265,0.053991398,0.853460429,0.081543715,0.164634824,7,crustacivore
Serranidae,Serranus_baldwini,0.063402516,0.056271283,0.838421932,0.138460704,3.53E-04,0.004113985,0.00145529,0.009531996,0.030425322,0.069301261,4.65E-04,0.003116461,5.93E-04,0.005715601,0.064884199,0.097767759,0.855180161,0.091971505,0.191961422,7,crustacivore
Serranidae,Serranus_notospilus,0.053677938,0.044241026,0.82679236,0.140186389,2.78E-04,0.004119898,0.002070697,0.023244295,0.037256823,0.078646922,4.12E-04,0.003245488,9.89E-04,0.018910829,0.078522961,0.10375416,0.845637508,0.088355763,0.198708781,7,crustacivore
Serranidae,Serranus_phoebe,0.149775699,0.097719017,0.811331915,0.117476885,1.11E-04,0.001157361,6.50E-04,0.003662209,0.01133066,0.030810591,0.00125161,0.010369089,1.70E-04,0.002268477,0.02537843,0.041772233,0.845068023,0.066216615,0.161775931,7,crustacivore
Serranidae,Diplectrum_formosum,0.247639596,0.13662375,0.73351842,0.141509733,5.91E-05,5.52E-04,3.73E-04,0.002055836,0.004970861,0.011977275,0.00171627,0.008629342,5.45E-05,7.76E-04,0.01166835,0.018946049,0.846227859,0.04059376,0.198174319,7,crustacivore
Serranidae,Diplectrum_bivittatum,0.199388454,0.117770755,0.775363825,0.125627169,6.86E-05,6.29E-04,4.54E-04,0.002467147,0.006973081,0.01604901,0.001331361,0.007211556,7.66E-05,0.001104387,0.016344293,0.025104725,0.845701884,0.051207534,0.174927595,7,crustacivore
Serranidae,Diplectrum_radiale,0.209200227,0.121824936,0.76712255,0.128891836,6.63E-05,6.10E-04,4.35E-04,0.002371602,0.006486963,0.015073844,0.001405636,0.007492477,7.12E-05,0.001025225,0.015212183,0.023629143,0.845785109,0.048772553,0.179730804,7,crustacivore
Serranidae,Serranus_tortugarum,0.039550483,0.03696126,0.79679191,0.16735424,7.21E-04,0.016701493,0.002756196,0.024660045,0.053116132,0.101942166,3.30E-04,0.002355109,0.001786521,0.019328839,0.104947835,0.131495134,0.84049191,0.088333009,0.241501471,7,crustacivore
Serranidae,Dules_auriga,0.145490332,0.126151283,0.76247784,0.205010372,0.011316214,0.088371297,0.001798151,0.023802074,0.026881911,0.073162154,9.25E-04,0.010442611,2.79E-04,0.004585695,0.050831892,0.094613258,0.829930172,0.098497902,0.284172254,7,crustacivore
Serranidae,Serranus_tabacarius,0.179105195,0.116904946,0.78857207,0.128508973,1.30E-04,0.001205675,7.63E-04,0.005974728,0.009498557,0.026251341,0.001467684,0.007821227,1.53E-04,0.002221973,0.020310654,0.031672086,0.845545974,0.059879973,0.178820682,7,crustacivore
Serranidae,Epinephelus_andersoni,0.58952702,0.221235037,0.39559166,0.222111257,0.003151226,0.042323502,1.44E-04,0.001158425,0.00131434,0.005347458,0.00771673,0.044639013,2.55E-05,4.87E-04,0.002529575,0.006508824,0.854042173,0.035509702,0.319585375,4,piscivore
Serranidae,Epinephelus_heniochus,0.294230983,0.182839017,0.668455242,0.20834392,0.000134964,0.001822564,6.34E-04,0.007910175,0.011290399,0.037581929,0.002020321,0.016863692,4.43E-04,0.008554359,0.022791108,0.04890099,0.835779851,0.066844273,0.284718206,7,crustacivore
Serranidae,Schultzea_beta,0.05765576,0.050760324,0.826245977,0.138124555,2.92E-04,0.002908922,0.002117993,0.017026689,0.03679722,0.077039182,4.70E-04,0.003308089,7.12E-04,0.007046952,0.07570883,0.098725043,0.844322124,0.088511536,0.194153665,7,crustacivore
Serranidae,Hypoplectrus_indigo,0.133248309,0.120794315,0.779340597,0.163734127,0.002504085,0.020757144,0.003775776,0.021084746,0.026833501,0.065660486,0.00426429,0.024078759,0.002049963,0.016296806,0.047983479,0.078163648,0.828272598,0.090406816,0.231390977,7,crustacivore
Serranidae,Hypoplectrus_guttavarius,0.117345618,0.109938632,0.781932777,0.165335943,0.00268239,0.022062744,0.004391904,0.02494737,0.031688547,0.075763563,0.003626087,0.021104967,0.002586382,0.019594785,0.055746296,0.088656388,0.82695111,0.093972546,0.234437754,7,crustacivore
Serranidae,Hypoplectrus_gemma,0.11645712,0.109504853,0.78385563,0.164119388,0.00268138,0.019923937,0.004241821,0.024512621,0.031283676,0.073569241,0.003668927,0.02164589,0.002411408,0.018575601,0.055400038,0.088475016,0.82795906,0.093711677,0.232332041,7,crustacivore
Serranidae,Hypoplectrus_unicolor,0.112572408,0.106730039,0.78421737,0.164742254,0.002730793,0.020193259,0.004381787,0.025454375,0.03257031,0.076003595,0.003516933,0.020892353,0.002550625,0.019431541,0.057459774,0.091205322,0.827781764,0.094477519,0.233443862,7,crustacivore
Serranidae,Hypoplectrus_providencianus,0.24640134,0.183826946,0.707438527,0.196532831,0.00220311,0.021420914,0.001932568,0.011183212,0.010568916,0.030386491,0.010914392,0.057288941,7.30E-04,0.0068527,0.019810673,0.037669765,0.834404337,0.066469283,0.280486634,7,crustacivore
Serranidae,Hypoplectrus_gummigutta,0.119045988,0.111335016,0.783504672,0.163813595,0.002649966,0.019756929,0.004152453,0.023915467,0.030466588,0.07201512,0.003771993,0.022159112,0.002325749,0.01804817,0.05408259,0.08671842,0.828083227,0.093214473,0.231766456,7,crustacivore
Serranidae,Pseudanthias_cichlops,0.047605199,0.060569289,0.685624218,0.284938497,0.00991689,0.085311583,0.004068875,0.03275512,0.09521838,0.178590887,4.81E-04,0.006577801,0.004600836,0.055904948,0.152484277,0.20817059,0.824817905,0.104209308,0.414255815,7,crustacivore
Serranidae,Aulacocephalus_temminckii,0.343239498,0.194760213,0.629621048,0.206676409,0.003398186,0.049551522,5.08E-04,0.005041983,0.006704171,0.020286787,0.002967786,0.018684941,1.69E-04,0.003467378,0.013392185,0.030733909,0.842034885,0.050077343,0.291281187,7,crustacivore
Serranidae,Odontanthias_borbonius,0.113487314,0.070972568,0.783296056,0.130656297,4.07E-04,0.013717292,6.56E-04,0.003091986,0.029194841,0.058724294,3.55E-04,0.001969116,5.44E-04,0.016095268,0.072060821,0.080688268,0.79991837,0.086391369,0.180355129,7,crustacivore
Serranidae,Serranus_stilbostigma,0.169257077,0.137847514,0.734014166,0.213011507,0.010935766,0.087851446,0.002873691,0.031484826,0.029427895,0.083981269,0.001503316,0.010047689,7.50E-04,0.011238377,0.051238302,0.092036456,0.820504392,0.095499217,0.298053401,7,crustacivore
Serranidae,Epinephelus_irroratus,0.299556025,0.183098038,0.668875214,0.202045768,0.00178556,0.033195467,6.96E-04,0.007305856,0.009184836,0.032014912,0.00234078,0.022273321,3.88E-04,0.010394978,0.017173312,0.037652536,0.839384564,0.057208391,0.280266878,7,crustacivore
Serranidae,Epinephelus_chlorocephalus,0.115028543,0.106362555,0.782064285,0.205392898,8.91E-04,0.018296047,0.00145326,0.015885023,0.038989245,0.107597217,8.46E-04,0.009295895,0.001009438,0.023023818,0.059717659,0.113896048,0.838020765,0.102059281,0.281517843,7,crustacivore
Serranidae,Pseudanthias_townsendi,0.0386685,0.042677848,0.718029418,0.263289875,0.010431718,0.087648013,0.002415198,0.022378715,0.092330367,0.176196797,1.26E-04,8.66E-04,0.00363908,0.043161156,0.134359318,0.186355357,0.83502014,0.102489688,0.383357802,7,crustacivore
Serranidae,Pseudanthias_dispar,0.049213102,0.067348866,0.68953351,0.27800486,0.011828089,0.092408124,0.003378939,0.027106755,0.091415855,0.172797461,3.24E-04,0.004141634,0.004366627,0.053281336,0.149940046,0.204746991,0.825677736,0.104274301,0.407103127,7,crustacivore
Serranidae,Hemanthias_peruanus,0.431543013,0.163391557,0.553618813,0.166784189,2.15E-05,3.17E-04,2.38E-04,0.002501432,0.003797605,0.00886258,0.001551751,0.006400324,1.61E-05,2.81E-04,0.00921276,0.013827643,0.843183263,0.027776948,0.234160023,7,crustacivore
Serranidae,Hemanthias_signifer,0.406213305,0.159731836,0.576983591,0.163852697,2.23E-05,3.15E-04,2.58E-04,0.002657596,0.004398423,0.010103494,0.001432478,0.005978424,1.84E-05,3.23E-04,0.010673895,0.015743964,0.841254948,0.0303876,0.229684407,7,crustacivore
Serranidae,Pseudanthias_taeniatus,0.084804746,0.086482954,0.742714406,0.237800398,0.012924032,0.096975667,0.003908475,0.040232981,0.056386853,0.12656572,6.52E-04,0.00563524,0.002395872,0.030998967,0.096213819,0.145784698,0.821454364,0.107470033,0.336624501,7,crustacivore
Serranidae,Pronotogrammus_multifasciatus,0.272958706,0.138734452,0.68909769,0.155812605,1.17E-04,0.00247984,7.29E-04,0.008600286,0.01139959,0.035897057,0.001012014,0.005041694,9.31E-05,0.001443647,0.024592713,0.038710407,0.82569644,0.054310429,0.215451915,7,crustacivore
Serranidae,Pronotogrammus_martinicensis,0.175020962,0.108193342,0.753890324,0.151771648,1.76E-04,0.005448796,0.002135904,0.031506066,0.021375489,0.057162106,6.38E-04,0.003897428,2.90E-04,0.005028018,0.046472609,0.064309513,0.808168785,0.076107772,0.2078616,7,crustacivore
Serranidae,Anthias_nicholsi,0.233966047,0.127967527,0.718659581,0.151395934,1.03E-04,0.002567726,9.43E-04,0.011961266,0.014235311,0.039225981,8.41E-04,0.004648918,1.39E-04,0.002439394,0.031112865,0.045348854,0.818770477,0.062322905,0.207530337,7,crustacivore
Serranidae,Anthias_anthias,0.256542922,0.134361857,0.702209859,0.153555858,9.70E-05,0.002365329,8.15E-04,0.0102517,0.012341875,0.034613178,9.30E-04,0.00506743,1.15E-04,0.00205128,0.026948,0.040086895,0.82288244,0.057540697,0.211135313,7,crustacivore
Serranidae,Anthias_noeli,0.278559245,0.140109816,0.68523154,0.156002876,9.22E-05,0.002203406,7.16E-04,0.00906808,0.010769772,0.030603381,0.001020325,0.005480361,9.69E-05,0.001743448,0.023514393,0.035608516,0.826592714,0.053183339,0.215156571,7,crustacivore
Serranidae,Luzonichthys_waitei,0.031026757,0.030149509,0.669376622,0.219139822,1.13E-04,0.001262327,0.002387267,0.022830104,0.09079651,0.139165424,1.03E-04,6.40E-04,8.32E-04,0.01630463,0.205364429,0.190441378,0.801427882,0.08542627,0.324584728,7,crustacivore
Serranidae,Luzonichthys_earlei,0.018904166,0.020719146,0.595196532,0.247272269,1.52E-04,0.001755968,0.003148126,0.029926457,0.121135698,0.173581514,6.30E-05,3.98E-04,0.001609369,0.025772506,0.25979146,0.224591291,0.798954545,0.081495286,0.379087991,7,crustacivore
Serranidae,Luzonichthys_taeniatus,0.018904166,0.020719146,0.595196532,0.247272269,1.52E-04,0.001755968,0.003148126,0.029926457,0.121135698,0.173581514,6.30E-05,3.98E-04,0.001609369,0.025772506,0.25979146,0.224591291,0.798954545,0.081495286,0.379087991,7,crustacivore
Serranidae,Luzonichthys_microlepis,0.025103693,0.02566529,0.638506379,0.232143725,1.28E-04,0.00145717,0.002718643,0.026311761,0.103459048,0.153900683,8.39E-05,5.23E-04,0.001094831,0.020140935,0.228905181,0.205768417,0.800364702,0.083797416,0.348820643,7,crustacivore
Serranidae,Luzonichthys_williamsi,0.215782233,0.115497215,0.735568519,0.135264717,2.89E-05,2.68E-04,4.52E-04,0.002806379,0.013782348,0.029237755,7.06E-04,0.003403399,5.19E-05,9.55E-04,0.033627499,0.042766952,0.815166591,0.063380883,0.185311768,7,crustacivore
Serranidae,Luzonichthys_whitleyi,0.02115145,0.022545829,0.612534004,0.24162416,1.42E-04,0.001632277,0.002979443,0.028587575,0.114060103,0.165843974,7.06E-05,4.44E-04,0.00137401,0.023319368,0.247688335,0.217379462,0.799527888,0.08237266,0.367440481,7,crustacivore
Serranidae,Pseudanthias_evansi,0.084090141,0.071036789,0.761602735,0.170172915,1.09E-04,0.001271944,0.001646135,0.019713906,0.045667357,0.087328592,3.20E-04,0.001866151,9.47E-04,0.02121397,0.105617396,0.11902618,0.800765188,0.09338821,0.237996496,7,crustacivore
Serranidae,Pseudanthias_pascalus,0.17718502,0.108957482,0.754877981,0.143760684,4.95E-05,4.89E-04,6.55E-04,0.004538049,0.020414631,0.048976294,6.68E-04,0.003732163,9.97E-05,0.00138653,0.046050135,0.059844745,0.807074151,0.07591492,0.196355857,7,crustacivore
Serranidae,Pseudanthias_flavicauda,0.023782671,0.028988886,0.651488053,0.2877429,0.009207081,0.084774205,0.004475725,0.032967465,0.12074186,0.2072283,1.31E-04,0.001783278,0.005397441,0.054158024,0.184776257,0.221356801,0.828793785,0.096185751,0.43219038,7,crustacivore
Serranidae,Serranocirrhitus_latus,0.0794179,0.075508546,0.765304676,0.210323328,6.34E-04,0.012686209,0.002093273,0.019123917,0.052356338,0.116418784,3.78E-04,0.002392186,0.002307017,0.035640955,0.097508876,0.146125762,0.826280994,0.104905261,0.29435723,7,crustacivore
Serranidae,Pseudanthias_huchtii,0.084189776,0.070346255,0.762367807,0.168421833,3.04E-04,0.006306156,0.001311717,0.008984078,0.04541122,0.087015586,2.89E-04,0.001528769,7.42E-04,0.022361932,0.105384766,0.118658751,0.80088802,0.093830791,0.235773186,7,crustacivore
Serranidae,Pseudanthias_olivaceus,0.083897054,0.068746155,0.763191746,0.167331711,1.86E-04,0.004357835,0.001254366,0.008536422,0.045500478,0.087287405,2.86E-04,0.001523298,3.15E-04,0.004448046,0.105368637,0.118494859,0.80093344,0.09388976,0.233452403,7,crustacivore
Serranidae,Odontanthias_fuscipinnis,0.111373568,0.113027715,0.745810061,0.239645113,0.015716453,0.1076586,0.003087859,0.028142626,0.054872273,0.136210052,7.76E-04,0.007374161,0.001607275,0.028474423,0.066756905,0.11659035,0.826890591,0.10408774,0.339998655,7,crustacivore
Serranidae,Nemanthias_carberryi,0.095315689,0.078067502,0.766249448,0.165664455,2.95E-04,0.006723203,0.001417247,0.016136895,0.041058649,0.082924519,3.27E-04,0.001669431,8.01E-04,0.015744823,0.094535781,0.110973747,0.800791568,0.093686934,0.230840166,7,crustacivore
Serranidae,Pseudanthias_squamipinnis,0.11843941,0.087576407,0.771912343,0.152945993,2.95E-04,0.009955362,9.31E-04,0.006170341,0.032504134,0.068341948,4.33E-04,0.002544311,0.000168926,0.002327584,0.075316166,0.091312091,0.800444334,0.09045627,0.210284801,7,crustacivore
Serranidae,Pseudanthias_pulcherrimus,0.031144403,0.03356308,0.661205598,0.231429519,7.81E-04,0.01722212,0.002978279,0.029187348,0.095871388,0.152498603,1.13E-04,6.78E-04,0.001962123,0.035376496,0.205945097,0.196866825,0.803732049,0.087678332,0.34510713,7,crustacivore
